review,sentiment_label,confidence
鑫耀光环一期田林路叠彩路交叉口原来的餐饮店倒闭了，新开了这家好想来零食连锁店，据说开业当天还请了明星来做宣传，整个店铺很大，零食品种挺多的，还有饮料、冷饮以及各类速食产品可供选择，价格不贵，团购的话性价比更高，比来伊份要便宜不少。,positive (stars 4 and 5),0.9937
马上要过年。准备在家里备点零食。听说这边新开了一个好想来。就特地过来买。交通非常的方便。15号线桂林公园出来走一点点。这个店里面的东西挺多。看的我都是琳琅满目，眼花缭乱。选了一点年纪大，喜欢吃的点心。,positive (stars 4 and 5),0.9937
"零食专场，一直在零食很忙里面买吃的，听朋友说好想来吃的更好，走之前吃了一碗面，进去啥也不想买了，哈哈，
性价比：还可以，摆放也整齐，但是总感觉没有零食好忙里面的好，也许吃了面吃多了吧，
服务：
口味：买了几个酸奶，就出来了，",positive (stars 4 and 5),0.9877
"开在田林路转弯口上，中午散散步买点吃的。
这家开了没几个月，以前这位置差点开周大福[笑哭]附近上班的人越来越多，田林路和鑫耀光环加持了购物和吃饭配套，零食店开在这个位置非常棒。
装潢干净明亮，货架上的零食摆的非常整齐，看起来让人身心愉悦。很多小包装的面，零食对小胃口的人很友好。还不知不觉就多买了[笑哭]
最近买的奶芙腰果枣很好吃[点赞][色]同事一致好评[鼓掌]
「@点小评」",positive (stars 4 and 5),0.9907
"挺喜欢这样喜庆的零食店的氛围的，其实在上海虽然超时士很多，但是仅仅卖零食的店还是挺少的，逛的时候感觉非常解压，看这个那个都想吃，给自己选了几个辣凤爪还有巧克力等等，可以过过嘴瘾了。
但是奇怪的是明明有一张四元的优惠券，但是结账时店员说没听过。",positive (stars 4 and 5),0.9867
逛街无意中发现的一家零食店，位置很好找，店铺很显眼，以前一直逛零食很忙这些，好想来是第一次逛，里面东西摆放得整齐有序，东西各种各样品类很多，可以说是逛得眼花缭乱，性价比一般，价格不如其它零食店，平台优惠力度小，好在有会员价！,positive (stars 4 and 5),0.9909
啊啊啊、这里开了好想来、以后可以经常来光顾了,positive (stars 4 and 5),0.9674
店面就在转角处特别醒目，性价比很好服务态度很好,positive (stars 4 and 5),0.9937
第一次来好想来，没想到上海有这样的店，有很多零食，看到了很多童年零食，还有一些不太熟的，听外地朋友说小时候经常吃。收银台旁边有很多可爱的小玩偶，可惜没有疯狂动物城系列的尼克和朱迪。折扣很多，几乎都是折扣价。,positive (stars 4 and 5),0.9922
好想来活动买的瑞幸咖啡液，总体还是不错的。咖啡液比较能还原瑞幸的生椰拿铁，还原度有七分了，如果是不方便点外卖的话，还是蛮可以了，服务 也不错，需要自己去找货物，结账出示团购码即可。交通就在叠彩路路口，鑫耀光环一期,positive (stars 4 and 5),0.9927
"大牌日秒杀到的咖啡液。唯一一个不需要抢的商品，趁着去光环刚好有店就去兑付了，简单说下吧

口味 选的是橙c的咖啡液，小小一包回家按照方法还原还不赖，因为没加气泡水所有比现制的口感差点，但是口味还不错。如果是当做备品来说合格了

服务 需要自己去货架取货，然后排队结账。结账时出示团购券，结账蛮快的

位置 就在叠彩路路口这家好想来，挺方便看到的",positive (stars 4 and 5),0.9878
这个门店不算很大 但是零食很多 性价比也很高 零食很便宜 超级喜欢吃他们这个苦荞片 赞,positive (stars 4 and 5),0.9934
每天进步一点点，日积月累，就会有质的飞跃。,positive (stars 4 and 5),0.9881
当时不知道袋子里有没有小票，问收银员小票在里面吗，收银员态度和欠了她钱一样说在里面啊[晕],"negative (stars 1, 2 and 3)",0.7692
"零食种类挺多的  基本上一个月去好几回  每次都去他家屯零食  是非常不错滴选择  就是买单的是有点墨迹   每次好慢  别的也没有什么啦  零食每次都吃的非常开心 
性价比：性价比也是非常高的
环境：环境也不错地  
服务：一般",positive (stars 4 and 5),0.9893
"还不错 距离家里可近了我总是在这里买零食各种各样的还不错
服务：很不错
性价比：很高
??排队：人有时间挺多的 但是总体还是满意的
口味：一样的好想来",positive (stars 4 and 5),0.9916
这个店名很有意思，让我想到了小时候上海一家中式牛排店。店内商品琳琅满目。可以逛很久，还看到了一些读书时期得零食。唯一让我觉得不好的地方是果冻需要称重，而且价格不一，我觉得很麻烦。还是喜欢一口价的零食，爽气一点,positive (stars 4 and 5),0.9888
?上团了二张320的代金券，于是一周里来了两次大采购[笑哭]每次都提着两大袋走～为什么选择这里的原因是因为商场可停车，周边还能解决晚饭[点赞]总体还行吧，第一次去的时候收银业务不熟练且未解释清活动造成了些许不愉快，好在第二次去的时候很顺利服务态度也很好[Lv-比心]过年零食采购完毕～,positive (stars 4 and 5),0.9755
"??停车：不是很好停
??排队：买单太容易排队了，到底是谁让买单不熟练的人去买单的呀？等得太久了。
口味：好想来他家的零食一直还行
环境：干净一直在补货","negative (stars 1, 2 and 3)",0.6582
"口味：各种零食好吃可口美味
环境：干净整洁卫生舒适，红色装修很醒目
服务：服务好，上货补货都很快，很齐全
性价比：零食价格优惠，每个月还可以折扣
??排队：有序排队买单，
??停车：周围停车也方便，商业区停车场??",positive (stars 4 and 5),0.9936
零食种类多，价格也合适，就适合一个人去买可以吃的类型比较多,positive (stars 4 and 5),0.9886
"环境：应该是新开不久，店铺很大，琳琅满目的食品摆放的一目了然，干净整洁
性价比：真的很高，比超市便宜，买了一大包才6十几块「好想来甄选小方瓶冷萃咖啡」点评还有活动，喜欢藤椒爪子，肉质紧厚Q弹，开胃
服务：买单排队，收银员还是忙而不乱",positive (stars 4 and 5),0.9937
这家店口味超预期，环境整洁明亮，服务态度也很好性价比高，推荐尝试,positive (stars 4 and 5),0.9938
有了好想来，谁还去来伊份啊，这里闭眼买了好几次了，品牌都不熟悉不过都好吃啊，零食就不看配料表了，纯好吃，而且买得少也能买，服务员都很好的，每次去都忙着补货理货，一周一次去的节奏，地方也好找，不要关门不要关门。,positive (stars 4 and 5),0.9899
好想来品牌零食里面的品种非常多，大家快去逛逛吧！,"negative (stars 1, 2 and 3)",0.8171
好想来品牌零食店里面的品种非常的丰富，快去逛逛吧！,"negative (stars 1, 2 and 3)",0.7829
种类很多 可以自由选择～～而且位置还蛮好找的 价格不算很贵 有些饮品比其他零售店还要便宜一些～～没事可以囤一些零食坚果之类的 环境也还可以 店面不算很大 但是基本上想到的品类都有 每次去人都蛮多的 人气挺旺 但是代金券其实买不买都行 99代100[捂脸][捂脸],positive (stars 4 and 5),0.9887
田林路上的一家零食店，在鑫耀广场的边上，马路边非常的好找。店里零食种类非常的丰富，价格也还不错。小姐姐的服务态度也很不错。想吃零食的时候就来买一点，非常的方便。店铺还算比较大，也非常干净整洁，总体还不错～,positive (stars 4 and 5),0.9937
这里的零食真的是太多了，应有尽有，想得到想不到的都有，特别推荐凤爪、饼干、沙琪玛还有卤蛋，整体价格相比超市卖场还是比较划算的，但没有和其他零食店比较过，结账的时候买券可以有随机2元到5元的优惠券，但是随便买买就100多了。,positive (stars 4 and 5),0.9925
店铺很好找，在田林路上，里面零食价格也还算比较便宜的,positive (stars 4 and 5),0.9898
你别小看这家店，它开在鑫耀光环店里，是一家只做零食的实体店。进门的头一眼，眼前一亮，品类之多难以想象。而且每个品种还有不同的牌子。真的会看到你眼花缭乱。所以他们根本不用担心没有客人。几乎每一个进来逛的人，临走总要顺上1-2包小礼物,positive (stars 4 and 5),0.76
基本上每周都要来买零食的，小份的可以多吃很多种零食，每月8号会员日还有折扣,positive (stars 4 and 5),0.9918
第一次来这个店。以前从来没来过。 曾经去好特卖更多一点。 以后又多了一项选择。,positive (stars 4 and 5),0.9848
"这个也是我第二次过来买零食就在我朋友上班的地方特别近，找完我朋友，我就进去买一点零食带回去正好家里零食把被吃完了，种类是真的是特别的多
性价比：性价比是真的高
环境：环境干净整洁零食归类的也非常到位",positive (stars 4 and 5),0.9935
有个挺瘦的服务员不知道在拽什么 结个账欠她钱一样 自己没听清跟我喊什么？,"negative (stars 1, 2 and 3)",0.9354
"上个月有天路过好想来，门口很多人集聚，问了下原来是杨迪来了，好多粉丝来看他，想和他互动
我主要是去购买零食的，小包装零称的坚果瓜子都不错，一小袋一次吃完不至于回潮
零称的蜜饯也蛮好的，坐火车的时候吃吃解解闷",positive (stars 4 and 5),0.9936
这家好想来品牌零食店整体体验很不错哦～??口味方面，蜡笔小新果泥果冻真的超级Q弹，酸甜适中，小朋友最爱！??环境干净整洁，灯光柔和，购物氛围轻松愉快～??服务人员态度友好，耐心介绍产品，点赞??性价比也很高，人均消费合理，值得反复光顾～????,positive (stars 4 and 5),0.9938
这家好想来的门店位于鑫耀商场的马路边还是很好找的，但是和零食很忙比起来还是贵了一小丢丢，随便买一点的话基本上都是要￥100左右。如果和其他零食品牌对比的话，这里的重庆小面还是最便宜的，我一口气买了六七包重庆小面。记住一定要拿小票到服务台去积分可以免费停车哟。,positive (stars 4 and 5),0.9757
